Source Crosswalk (Grades 4–6),,,,,,
Many-to-many audit trail. Each row records one relationship between a Forge competency and an external standard.,,,,,,
,,,,,,
Forge Standard ID,Subject,Framework,External Standard Code,Alignment Strength,Alignment Rationale,Source / Locator
FF.G4.SCI.09,Science,Next Generation Science Standards,3-LS4-4,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.41
FF.G4.SCI.09,Science,NSQ Online Courses (2025),B1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.09,Science,NSQ Online Courses (2025),B2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.09,Science,NSQ Online Courses (2025),C2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.09,Science,NSQ Online Courses (2025),D1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.09,Science,NSQ Online Courses (2025),D2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.09,Science,NSQ Online Courses (2025),D4,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.10,Science,Tennessee Academic Standards,4.LS2.4,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.41
FF.G4.SCI.10,Science,Next Generation Science Standards,3-LS4-4,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.41
FF.G4.SCI.10,Science,NSQ Online Courses (2025),B1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.10,Science,NSQ Online Courses (2025),B2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.10,Science,NSQ Online Courses (2025),C2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.10,Science,NSQ Online Courses (2025),D1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.10,Science,NSQ Online Courses (2025),D2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.10,Science,NSQ Online Courses (2025),D4,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.11,Science,Tennessee Academic Standards,4.LS4.1,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.42
FF.G4.SCI.11,Science,Next Generation Science Standards,3-LS4-1,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.42
FF.G4.SCI.11,Science,NSQ Online Courses (2025),B1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.11,Science,NSQ Online Courses (2025),B2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.11,Science,NSQ Online Courses (2025),C2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.11,Science,NSQ Online Courses (2025),D1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.11,Science,NSQ Online Courses (2025),D2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.11,Science,NSQ Online Courses (2025),D4,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.12,Science,Tennessee Academic Standards,4.ESS1.1,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.42
FF.G4.SCI.12,Science,Next Generation Science Standards,4-ESS1-1,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.42
FF.G4.SCI.12,Science,NSQ Online Courses (2025),B1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.12,Science,NSQ Online Courses (2025),B2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.12,Science,NSQ Online Courses (2025),C2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.12,Science,NSQ Online Courses (2025),D1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.12,Science,NSQ Online Courses (2025),D2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.12,Science,NSQ Online Courses (2025),D4,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.13,Science,Tennessee Academic Standards,4.ESS1.2,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.42
FF.G4.SCI.13,Science,Next Generation Science Standards,4-ESS1-1,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.42
FF.G4.SCI.13,Science,NSQ Online Courses (2025),B1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.13,Science,NSQ Online Courses (2025),B2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.13,Science,NSQ Online Courses (2025),C2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.13,Science,NSQ Online Courses (2025),D1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.13,Science,NSQ Online Courses (2025),D2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.13,Science,NSQ Online Courses (2025),D4,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.14,Science,Tennessee Academic Standards,4.ESS2.1,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.42
FF.G4.SCI.14,Science,Next Generation Science Standards,4-ESS2-1,Direct,"The Tennessee expectation is mapped to the closest NGSS 3–5 performance expectation; where grade labels differ, the shared DCI/practice is documented.",TN Science 2022 PDF p.42
FF.G4.SCI.14,Science,NSQ Online Courses (2025),B1,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.14,Science,NSQ Online Courses (2025),B2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
FF.G4.SCI.14,Science,NSQ Online Courses (2025),C2,Design Alignment,"The competency includes a measurable objective, standards alignment, aligned learning activity, valid assessment evidence, and options for demonstrating mastery.",NSQ Online Courses 2025
